lr,train/loss,train/color_loss,train/normal_loss,train/mask_error,train/sfm_depth_loss,train/psnr,train/s_val,epoch,created_at,val/loss,val/psnr
2.50E-05,0.201053634,0.158900172,0.00124435,0.024028011,0.01688109,20.16989517,0.015290903,2,25:50.4,,
2.50E-05,0.224554881,0.171318352,0.001245698,0.037984919,0.014005912,19.57079315,0.015300268,2,26:08.4,,
2.50E-05,0.228094682,0.171672165,0.001209348,0.037894379,0.017318783,19.32375526,0.015291465,2,26:26.5,,
2.50E-05,0.206438512,0.15630284,0.001387808,0.032347109,0.016400747,20.58749771,0.015279591,2,26:44.6,,
2.50E-05,0.247303829,0.17588672,0.001110245,0.03828479,0.03202207,18.89637566,0.015255559,2,27:02.6,,
2.50E-05,0.237281621,0.178480729,0.001224669,0.0417444,0.015831828,18.69259071,0.015255181,2,27:21.0,,
2.50E-05,0.214413479,0.163994893,0.001567836,0.035835512,0.01301523,19.96716499,0.015253669,2,27:39.0,,
2.50E-05,0.222136423,0.166374058,0.001083339,0.03538106,0.019297956,19.47288704,0.015246884,2,27:57.1,,
2.50E-05,0.20231989,0.160535321,0.001230923,0.02876853,0.011785123,20.04122925,0.015250614,2,28:15.1,,
2.50E-05,0.222948015,0.168507576,0.00101904,0.034432869,0.018988525,19.50136185,0.015224275,2,28:33.2,,
2.50E-05,0.20993188,0.16690132,0.001433569,0.029840067,0.011756927,19.55055428,0.015215415,2,28:51.3,,
2.50E-05,0.194366887,0.14526926,0.001283268,0.031611532,0.016202828,21.17415237,0.01518655,2,29:09.4,,
2.50E-05,0.226769239,0.162663907,0.001114356,0.030074982,0.032915991,19.84498596,0.015202216,2,29:27.4,,
2.50E-05,0.21761772,0.166562706,0.001192441,0.033881579,0.015981002,20.16623497,0.015188796,2,29:45.4,,
2.50E-05,0.211093009,0.161908314,0.001405758,0.033367168,0.01441177,19.5773201,0.015166795,2,30:03.5,,
2.50E-05,0.220906049,0.165864095,0.001258296,0.034212988,0.019570656,19.76175499,0.01514894,2,30:21.6,,
2.50E-05,0.216989547,0.162389383,0.001201535,0.033159196,0.020239424,19.71729469,0.0151529,2,30:39.6,,
2.50E-05,0.222594708,0.177093774,0.00126913,0.030779073,0.013452725,18.98381996,0.015147931,2,30:57.6,,
2.50E-05,0.228450745,0.173624262,0.001551885,0.036377672,0.016896931,19.20067024,0.015169731,2,31:15.8,,
2.50E-05,0.195457608,0.145198911,0.00115501,0.035106994,0.013996691,20.89270782,0.0151445,2,31:34.3,,
2.50E-05,0.255188972,0.160680339,0.001097658,0.036056697,0.057354268,19.59034729,0.015137416,2,31:52.3,,
2.50E-05,0.210488155,0.161928505,0.001365782,0.033773541,0.013420335,19.94900131,0.015164603,2,32:10.3,,
2.50E-05,0.235408604,0.184066549,0.001112775,0.031327508,0.018901765,18.75847626,0.015152071,2,32:28.4,,
2.50E-05,0.196746707,0.154681936,0.00117365,0.025844961,0.01504616,20.78325462,0.015118835,2,32:46.4,,
2.50E-05,0.222357571,0.173897848,0.001223903,0.028806144,0.018429674,19.4714756,0.015117487,2,33:04.4,,
2.50E-05,0.220338807,0.165937975,0.001615664,0.030213181,0.022571994,19.86977005,0.015115887,2,33:22.5,,
2.50E-05,0.22465694,0.169066951,0.001055757,0.03307448,0.021459738,18.66248703,0.015113047,2,33:40.6,,
2.50E-05,0.233147919,0.182661012,0.001078983,0.038385894,0.011022034,18.99358749,0.015084177,2,33:58.6,,
2.50E-05,0.239021122,0.189998195,0.001391808,0.037006456,0.010624664,18.6131134,0.015085056,2,34:16.7,,
2.50E-05,0.195369855,0.152795017,0.00110194,0.027877284,0.013595616,20.45452309,0.01509176,2,34:34.8,,
2.50E-05,0.221971959,0.168520048,0.000860432,0.032061271,0.020530198,19.3581028,0.015095576,2,34:52.8,,
2.50E-05,0.237756923,0.181946099,0.001361382,0.036923375,0.017526057,19.13573647,0.015076282,2,35:11.0,,
,,,,,,,,2,35:44.0,0.420666665,15.65848255
2.50E-05,0.228914469,0.174645334,0.001162722,0.042474266,0.010632142,18.97527695,0.015080149,3,35:56.7,,
2.50E-05,0.216959327,0.171442136,0.001267857,0.026850736,0.017398603,19.73371887,0.015094324,3,36:14.8,,
2.50E-05,0.204642355,0.152173355,0.001310387,0.03221089,0.018947713,20.56018066,0.015104273,3,36:32.8,,
2.50E-05,0.191493735,0.152943701,0.001180738,0.0295303,0.007838993,20.31209564,0.015084976,3,36:51.0,,
2.50E-05,0.192983449,0.153347418,0.001241925,0.025711535,0.012682567,20.86483192,0.015078229,3,37:09.0,,
2.50E-05,0.220644549,0.162149072,0.001322777,0.04066607,0.016506625,20.06651306,0.015057012,3,37:27.1,,
2.50E-05,0.222535625,0.17264843,0.001200825,0.036647655,0.012038719,19.29730415,0.015059763,3,37:45.2,,
2.50E-05,0.208248749,0.165628642,0.001391545,0.030985391,0.01024318,19.69410133,0.015058959,3,38:03.2,,
2.50E-05,0.205961555,0.155340716,0.001228701,0.034398347,0.014993787,20.35650253,0.015061323,3,38:21.2,,
2.50E-05,0.216996744,0.175186858,0.001212995,0.027701704,0.012895177,19.13698769,0.015045481,3,38:39.3,,
2.50E-05,0.229829371,0.171278208,0.001103707,0.038315795,0.019131666,18.6560936,0.015023421,3,38:57.2,,
2.50E-05,0.215801239,0.168612838,0.00124459,0.030481363,0.015462442,19.90468025,0.015045071,3,39:15.3,,
2.50E-05,0.215429127,0.173737198,0.001131473,0.026396459,0.014164008,19.2892189,0.01502706,3,41:30.2,,
2.50E-05,0.206127584,0.1560276,0.001251606,0.032742064,0.016106313,20.60886002,0.015023256,3,41:48.6,,
2.50E-05,0.232104763,0.171898097,0.001060427,0.038468964,0.020677282,19.30125427,0.014996151,3,42:06.6,,
2.50E-05,0.231917441,0.173363253,0.001259301,0.039031997,0.018262899,19.62359238,0.015020598,3,42:24.8,,
2.50E-05,0.215098038,0.16679728,0.001379755,0.031193752,0.015727252,19.7023983,0.015018729,3,42:42.9,,
2.50E-05,0.199820369,0.157280654,0.000962511,0.02919372,0.012383497,20.20484734,0.015006408,3,43:01.3,,
2.50E-05,0.271004677,0.173162296,0.001051315,0.036064174,0.060726888,19.08031654,0.014975779,3,43:19.3,,
2.50E-05,0.21798034,0.174669385,0.001185649,0.028197128,0.01392817,19.60685349,0.014964079,3,43:37.4,,
2.50E-05,0.195236742,0.152337298,0.000998594,0.03001979,0.011881059,20.55286598,0.014960881,3,43:55.5,,
2.50E-05,0.207669273,0.159680679,0.001071011,0.036048267,0.01086932,20.63498306,0.014958756,3,44:13.5,,
2.50E-05,0.217447013,0.150876522,0.001126932,0.036458839,0.028984729,20.62278748,0.014935886,3,44:31.5,,
2.50E-05,0.220826954,0.172824129,0.00121384,0.029259805,0.01752919,19.61981583,0.014921984,3,44:49.7,,
2.50E-05,0.196872458,0.143411875,0.001384887,0.037705123,0.014370576,21.56990242,0.014925383,3,45:07.6,,
2.50E-05,0.224112675,0.17336677,0.001348417,0.036435436,0.012962043,19.57797241,0.014917905,3,45:25.6,,
2.50E-05,0.241890505,0.171231002,0.000970044,0.031824417,0.037865028,19.2243576,0.014917984,3,45:43.6,,
2.50E-05,0.222159386,0.170616165,0.000997027,0.036947142,0.01359905,19.74804688,0.014924729,3,46:01.7,,
2.50E-05,0.194222093,0.144973487,0.001417748,0.03208822,0.015742643,20.72731209,0.014921285,3,46:19.7,,
2.50E-05,0.238668293,0.171730742,0.001158792,0.040315975,0.025462786,19.16850281,0.014924387,3,46:37.7,,
2.50E-05,0.207674772,0.157751456,0.001148147,0.032299723,0.016475443,20.21975517,0.014902634,3,46:55.8,,
2.50E-05,0.231494248,0.167321026,0.001117144,0.038758043,0.024298044,19.66876793,0.014901341,3,47:13.9,,
2.50E-05,0.22074078,0.153296575,0.001109975,0.037827529,0.028506706,20.38373756,0.014872669,3,47:31.8,,
2.50E-05,0.25408262,0.176203802,0.001321799,0.034185182,0.042371843,19.00056267,0.014892704,3,47:49.9,,
2.50E-05,0.205744579,0.161925092,0.001035672,0.032181975,0.010601835,19.80912781,0.014879912,3,48:07.9,,
2.50E-05,0.226404354,0.178587586,0.001108256,0.036696646,0.010011864,19.09041786,0.014879713,3,48:25.9,,
2.50E-05,0.234251961,0.178694308,0.001184126,0.044169541,0.010203981,18.86613464,0.01485354,3,48:44.0,,
2.50E-05,0.209645778,0.170203149,0.001194809,0.024878373,0.013369451,19.64100838,0.014865402,3,49:02.1,,
2.50E-05,0.211870879,0.169182688,0.001166055,0.026522903,0.01499923,19.53123856,0.014880522,3,49:20.1,,
2.50E-05,0.204425707,0.157291546,0.00140957,0.031742796,0.013981789,19.94670677,0.014902429,3,49:38.2,,
2.50E-05,0.210379303,0.156535938,0.001233708,0.034262944,0.018346708,20.2374115,0.014895673,3,49:56.2,,
2.50E-05,0.225510776,0.175475135,0.001540909,0.032355841,0.016138885,19.39719009,0.014904311,3,50:14.3,,
2.50E-05,0.222374871,0.162837207,0.001213589,0.039449368,0.018874703,19.45944023,0.0149082,3,50:32.3,,
2.50E-05,0.214784443,0.16455622,0.001001933,0.034203257,0.01502302,19.72318459,0.01490631,3,50:50.3,,
2.50E-05,0.224171698,0.1654661,0.001129179,0.033967998,0.023608418,19.71751785,0.014905008,3,51:08.4,,
2.50E-05,0.237943619,0.180890784,0.001288935,0.038998436,0.01676546,19.05495453,0.014898776,3,51:26.6,,
2.50E-05,0.225703105,0.176828772,0.001325423,0.027503148,0.020045755,19.12709808,0.014871989,3,51:45.1,,
2.50E-05,0.206424996,0.159136996,0.001418079,0.029580882,0.01628904,19.94338799,0.014883135,3,52:03.2,,
2.50E-05,0.242991924,0.167734429,0.00127268,0.031991109,0.041993715,19.35328865,0.014884539,3,52:21.2,,
2.50E-05,0.222647876,0.175504401,0.001240297,0.03117053,0.014732646,19.04146576,0.014858436,3,52:39.3,,
2.50E-05,0.223972842,0.155571863,0.001234471,0.03981043,0.027356073,20.29665184,0.014854051,3,52:57.4,,
2.50E-05,0.221136823,0.171852946,0.001277425,0.033109251,0.014897192,19.49030685,0.014874882,3,53:15.5,,
2.50E-05,0.237707779,0.168740809,0.001155291,0.03865996,0.029151723,19.39519119,0.014855212,3,53:33.6,,
2.50E-05,0.210177779,0.158685014,0.001296011,0.029908795,0.020287961,20.1992321,0.014838937,3,53:51.9,,
2.50E-05,0.214527011,0.165378913,0.001055028,0.037727147,0.01036592,19.62985802,0.01484256,3,54:09.9,,
2.50E-05,0.200897381,0.160876527,0.001394116,0.027010549,0.011616185,19.84690666,0.014850411,3,54:27.9,,
2.50E-05,0.231169567,0.175471902,0.001245725,0.028715227,0.025736718,19.47252655,0.014830115,3,54:46.0,,
2.50E-05,0.225394815,0.166631371,0.001043932,0.039805129,0.017914377,19.49791718,0.014833425,3,55:04.1,,
2.50E-05,0.219456092,0.168639123,0.001042783,0.032993894,0.016780285,19.60754585,0.014815626,3,55:22.1,,
2.50E-05,0.197589889,0.147499591,0.001150453,0.039651044,0.0092888,20.91622925,0.014827308,3,55:40.2,,
2.50E-05,0.227456376,0.175949305,0.001093808,0.032216549,0.018196717,19.21602249,0.014806818,3,55:58.2,,
2.50E-05,0.209099233,0.165903062,0.001142111,0.0313958,0.010658272,19.63770103,0.014803331,3,56:16.4,,
2.50E-05,0.201575011,0.157551289,0.001182425,0.027874175,0.01496713,20.0978775,0.01482858,3,56:34.4,,
2.50E-05,0.235593706,0.174465984,0.001105613,0.034897618,0.02512449,19.13588333,0.014815186,3,56:52.5,,
2.50E-05,0.218283355,0.161334217,0.001396811,0.036380183,0.019172145,19.9639225,0.014809423,3,57:10.5,,
2.50E-05,0.22202456,0.170785293,0.001213726,0.036738485,0.013287045,19.45598221,0.014802872,3,57:28.6,,
2.50E-05,0.218283489,0.168561459,0.001350849,0.032485817,0.015885362,19.83752441,0.014793361,3,57:46.5,,
2.50E-05,0.215083435,0.173052758,0.001043819,0.027031839,0.013955017,19.90620041,0.01477515,3,58:04.6,,
2.50E-05,0.203492507,0.153321505,0.001027738,0.034103464,0.015039803,20.47475052,0.014815011,3,58:22.7,,
2.50E-05,0.214628339,0.158545554,0.001261576,0.038749151,0.016072057,19.7929306,0.014824677,3,58:40.7,,
2.50E-05,0.234252423,0.166972727,0.001368826,0.040544227,0.025366649,19.85584641,0.01481932,3,58:58.7,,
2.50E-05,0.237466127,0.181089774,0.001131285,0.036161564,0.019083504,18.87809563,0.014826086,3,59:16.7,,
2.50E-05,0.241846398,0.174264267,0.001397182,0.03774086,0.028444096,19.24701309,0.014816424,3,59:34.8,,
2.50E-05,0.212512702,0.161700353,0.000996306,0.035080288,0.014735757,19.13185883,0.014805555,3,59:52.8,,
2.50E-05,0.204640016,0.154372349,0.001340959,0.03283675,0.016089967,20.97636414,0.01481583,3,00:10.9,,
2.50E-05,0.198395416,0.152022153,0.000998278,0.028495327,0.016879659,20.11649895,0.014826121,3,00:28.9,,
2.50E-05,0.196712404,0.158290431,0.001505363,0.028162574,0.008754052,20.27785301,0.014822148,3,00:47.4,,
2.50E-05,0.196754396,0.153633088,0.001053938,0.027308589,0.014758781,20.22590446,0.014799823,3,01:05.4,,
2.50E-05,0.202395275,0.156822696,0.000964122,0.029600412,0.015008054,19.93971062,0.014804949,3,01:23.6,,
2.50E-05,0.217783704,0.156824231,0.001060354,0.039714474,0.020184655,20.18417168,0.014811021,3,01:41.7,,
2.50E-05,0.225571051,0.17800203,0.001053393,0.029907627,0.016608005,18.94923973,0.014822855,3,01:59.6,,
2.50E-05,0.223393768,0.169536948,0.00122737,0.037358731,0.015270719,19.26318741,0.014827082,3,02:17.7,,
2.50E-05,0.201507702,0.156402633,0.00125249,0.032287579,0.011564994,20.70611763,0.014815561,3,02:35.8,,
2.50E-05,0.20439145,0.15444015,0.000910098,0.032030281,0.017010914,20.30050278,0.014777526,3,02:53.9,,
2.50E-05,0.225921214,0.169314042,0.000967414,0.037136804,0.018502953,19.36761284,0.01475975,3,03:11.8,,
2.50E-05,0.226548567,0.17164357,0.00100691,0.030317608,0.023580482,19.32680893,0.014739489,3,03:30.0,,
2.50E-05,0.202369884,0.160373077,0.001193144,0.028974343,0.011829323,19.98594666,0.014718005,3,03:48.0,,
2.50E-05,0.227020815,0.182830676,0.001175702,0.03046059,0.012553846,18.81086922,0.014713851,3,04:06.1,,
2.50E-05,0.206272438,0.164721876,0.001259666,0.029283235,0.011007654,19.59262085,0.014697805,3,04:24.3,,
2.50E-05,0.218163133,0.159606501,0.001564757,0.034586743,0.022405129,20.29047966,0.014697771,3,04:42.4,,
2.50E-05,0.230899051,0.176762447,0.001268859,0.038817599,0.014050141,19.20693207,0.014714222,3,05:00.4,,
2.50E-05,0.225122496,0.167707548,0.001097418,0.038489562,0.017827969,19.43598938,0.014706057,3,05:18.4,,
2.50E-05,0.217439085,0.170320541,0.001072617,0.034345493,0.011700438,19.36146164,0.014694624,3,05:36.4,,
2.50E-05,0.211023927,0.158604756,0.001637876,0.036608044,0.014173249,20.06855392,0.014701394,3,05:54.7,,
2.50E-05,0.247133136,0.155475006,0.00129721,0.030133316,0.06022761,20.10396194,0.014709796,3,06:12.7,,
2.50E-05,0.223741099,0.168061748,0.001352506,0.030072037,0.024254818,19.35323715,0.014716615,3,06:30.6,,
2.50E-05,0.202440649,0.156903937,0.001300438,0.032661747,0.011574517,20.12234879,0.014705587,3,06:48.6,,
2.50E-05,0.213684648,0.1710269,0.001136078,0.026551589,0.014970084,19.6401062,0.014706113,3,07:06.7,,
2.50E-05,0.227310315,0.169762179,0.001233516,0.04419912,0.012115492,19.48241615,0.014714629,3,07:24.7,,
2.50E-05,0.231006652,0.171240881,0.001170818,0.035820451,0.022774508,19.57418633,0.014721675,3,07:42.8,,
2.50E-05,0.207501471,0.163869366,0.001095812,0.030461032,0.012075253,19.58076096,0.014710266,3,08:00.8,,
2.50E-05,0.206140518,0.160027027,0.001314881,0.032893654,0.011904962,20.19445801,0.014700329,3,08:18.8,,
2.50E-05,0.211070284,0.167902455,0.001394299,0.031328574,0.010444955,19.99495697,0.01469871,3,08:36.9,,
2.50E-05,0.213106036,0.156163633,0.001252331,0.035657559,0.020032531,20.62229919,0.014715394,3,08:55.0,,
2.50E-05,0.221034765,0.170666441,0.001137465,0.030596485,0.018634375,19.52371597,0.014726071,3,09:13.0,,
2.50E-05,0.218435675,0.176002756,0.001296949,0.031212259,0.009923717,19.22727966,0.014729483,3,09:31.1,,
2.50E-05,0.218827724,0.169703096,0.001069221,0.033833191,0.014222227,19.65820885,0.014738386,3,09:49.5,,
2.50E-05,0.206531003,0.166683078,0.001171773,0.02635614,0.012320012,19.1754837,0.014755874,3,10:07.5,,
2.50E-05,0.183535621,0.147838399,0.001260046,0.023769764,0.010667416,20.86468506,0.014725558,3,10:25.6,,
2.50E-05,0.212929696,0.164960101,0.001285881,0.027665848,0.019017864,19.9020462,0.014712356,3,10:43.6,,
2.50E-05,0.218516409,0.169708624,0.001184252,0.029014841,0.018608689,19.29916954,0.014687571,3,11:01.6,,
2.50E-05,0.208648935,0.156317696,0.001212589,0.032662995,0.018455675,20.14932632,0.014655424,3,11:19.6,,
2.50E-05,0.194044679,0.139256135,0.001342013,0.029626552,0.02381999,21.63175964,0.014638313,3,13:25.7,,
2.50E-05,0.209451258,0.158226296,0.001008488,0.038914498,0.011301983,20.25382614,0.014638843,3,13:43.9,,
2.50E-05,0.203748047,0.154636428,0.001445686,0.034320083,0.013345848,20.56436157,0.014659016,3,14:01.9,,
2.50E-05,0.211955011,0.154621929,0.001098421,0.04163431,0.014600354,20.58429718,0.014658785,3,14:19.9,,
2.50E-05,0.221004814,0.173000291,0.00134968,0.033573229,0.013081618,19.33184052,0.014654642,3,14:38.0,,
2.50E-05,0.198142856,0.151087061,0.001414805,0.028825138,0.016815864,20.67815018,0.014637511,3,14:56.1,,
2.50E-05,0.21190621,0.169868559,0.001196085,0.027730206,0.01311135,19.39638329,0.014655396,3,15:14.1,,
2.50E-05,0.214059666,0.160547301,0.000957428,0.038518496,0.014036435,19.92214966,0.014617548,3,15:32.1,,
2.50E-05,0.222682998,0.171653435,0.001504872,0.036209892,0.013314796,19.60348511,0.01462337,3,15:50.1,,
2.50E-05,0.255040526,0.165162429,0.001270883,0.033243921,0.055363275,19.27794266,0.014617214,3,16:08.1,,
2.50E-05,0.23150143,0.177176163,0.00149353,0.038269326,0.014562408,19.15889168,0.014594058,3,16:26.1,,
2.50E-05,0.211798906,0.157527164,0.001201166,0.040110264,0.012960322,19.85719681,0.014614767,3,16:44.1,,
2.50E-05,0.228218809,0.165543854,0.001302815,0.037147474,0.024224665,20.4300518,0.014593222,3,17:02.2,,
2.50E-05,0.197568431,0.156029612,0.000994879,0.03224865,0.008295299,19.9427948,0.014585528,3,17:20.2,,
2.50E-05,0.26642248,0.176707029,0.001059043,0.03251994,0.056136467,19.14438438,0.01459135,3,17:38.3,,
2.50E-05,0.256257951,0.165243477,0.001190818,0.03558939,0.054234277,19.76638031,0.014611019,3,17:56.4,,
2.50E-05,0.216969028,0.162855446,0.001017307,0.035583217,0.017513061,20.10147095,0.014580569,3,18:14.5,,
2.50E-05,0.21821253,0.166476279,0.001141,0.040097188,0.010498058,19.74540138,0.014575634,3,18:32.5,,
2.50E-05,0.21468237,0.167677239,0.001058561,0.032242175,0.013704385,19.36900711,0.014555492,3,18:50.6,,
2.50E-05,0.224201515,0.175283507,0.001013823,0.033475313,0.014428881,18.71313477,0.014576767,3,19:08.7,,
2.50E-05,0.215843946,0.16825892,0.001206329,0.028408149,0.017970541,19.45197868,0.014604687,3,19:26.7,,
2.50E-05,0.206748948,0.161174849,0.001119508,0.029479865,0.014974723,19.88922882,0.014612217,3,19:45.1,,
2.50E-05,0.234630853,0.186257824,0.001077702,0.03717212,0.010123212,18.50749779,0.014588874,3,20:03.1,,
2.50E-05,0.20795244,0.156297654,0.001183956,0.038623702,0.011847117,20.05700302,0.014569804,3,20:21.3,,
2.50E-05,0.190176845,0.155412585,0.001194497,0.023102051,0.01046773,19.96458817,0.014586445,3,20:39.8,,
2.50E-05,0.217776179,0.169880256,0.001070147,0.032142803,0.014682974,19.5831337,0.014608016,3,20:57.8,,
2.50E-05,0.193113148,0.149782941,0.001183926,0.030622423,0.011523862,20.75833511,0.014599194,3,21:15.8,,
2.50E-05,0.203491047,0.163077071,0.001112618,0.025977517,0.013323835,19.47665215,0.014591795,3,21:34.1,,
2.50E-05,0.205889568,0.155154705,0.00110267,0.033263762,0.016368432,20.49706268,0.014579652,3,21:52.1,,
2.50E-05,0.206653595,0.160026789,0.001076322,0.030919397,0.01463107,20.07578087,0.014563927,3,22:10.3,,
2.50E-05,0.22202611,0.174697027,0.001104551,0.03292001,0.013304538,19.1766777,0.014587372,3,22:28.3,,
2.50E-05,0.218933463,0.169227302,0.001126506,0.035023529,0.013556118,19.47093201,0.01458269,3,22:46.4,,
2.50E-05,0.223316848,0.167199284,0.001380367,0.041140985,0.013596201,18.83337975,0.014585138,3,23:04.3,,
2.50E-05,0.206767172,0.164221168,0.001241543,0.032401692,0.008902762,19.93950844,0.014593716,3,23:22.5,,
2.50E-05,0.215726912,0.169640586,0.001045263,0.025807375,0.019233696,19.65640831,0.014618135,3,23:40.5,,
2.50E-05,0.220870063,0.169701785,0.001192923,0.036532469,0.013442892,19.29593086,0.014632906,3,23:58.5,,
2.50E-05,0.214381039,0.170559511,0.001229263,0.028763143,0.013829129,19.09896088,0.014641915,3,24:16.6,,
2.50E-05,0.215663552,0.167549595,0.001029446,0.036969438,0.010115078,19.27036095,0.014655908,3,24:34.8,,
2.50E-05,0.205110416,0.159494221,0.001405705,0.029799832,0.014410657,19.88706398,0.014645993,3,24:52.9,,
2.50E-05,0.229152441,0.17545335,0.001070847,0.039457198,0.01317105,19.13541412,0.014629925,3,25:11.0,,
2.50E-05,0.22400336,0.17457594,0.001327079,0.031974196,0.016126139,19.38009834,0.014636436,3,25:29.0,,
2.50E-05,0.202297807,0.160868734,0.001042227,0.029176423,0.01121041,19.64159012,0.014618211,3,25:47.0,,
2.50E-05,0.227966145,0.176587328,0.001244051,0.03880474,0.011330028,19.20967674,0.014609061,3,26:05.0,,
2.50E-05,0.254084885,0.183789387,0.00113182,0.039360806,0.029802874,18.85910034,0.01460216,3,26:23.1,,
2.50E-05,0.204745516,0.160104185,0.001003765,0.031816781,0.011820774,19.8013134,0.014584317,3,26:41.2,,
2.50E-05,0.212253243,0.165534213,0.001186691,0.033665508,0.011866844,19.8674221,0.014578881,3,26:59.2,,
2.50E-05,0.215998381,0.161967859,0.001094881,0.037593711,0.015341945,19.84752464,0.014569102,3,27:17.2,,
2.50E-05,0.275001496,0.184044033,0.001315662,0.041842166,0.047799643,18.41621399,0.014569047,3,27:35.2,,
2.50E-05,0.21782653,0.169150487,0.00146675,0.030945748,0.01626355,19.55838585,0.014555173,3,27:53.3,,
2.50E-05,0.219880402,0.169361681,0.001268104,0.036332615,0.012918002,19.20117378,0.014552196,3,28:11.5,,
2.50E-05,0.210755408,0.162948221,0.001168507,0.03835411,0.008284575,20.01775742,0.014554922,3,28:29.4,,
2.50E-05,0.236290976,0.172135338,0.001441178,0.036967523,0.025746921,19.18959808,0.01454584,3,28:47.6,,
2.50E-05,0.213276699,0.157810733,0.001043612,0.040794175,0.013628173,19.64842987,0.014567061,3,29:05.5,,
2.50E-05,0.21471104,0.171369284,0.001036469,0.030462969,0.011842323,19.58665657,0.014556983,3,29:23.7,,
2.50E-05,0.217993647,0.17362389,0.001040994,0.031862255,0.01146651,19.4318428,0.014548574,3,29:42.0,,
2.50E-05,0.245217264,0.161699042,0.001100693,0.031102205,0.051315326,20.07081795,0.014526309,3,30:00.1,,
2.50E-05,0.206086159,0.154582962,0.001133488,0.03301483,0.017354872,20.29634285,0.014528268,3,30:18.1,,
2.50E-05,0.223457724,0.177414969,0.001047008,0.032748967,0.01224678,19.23949814,0.014514704,3,30:36.3,,
2.50E-05,0.252168417,0.150791302,0.000988663,0.031030564,0.069357902,20.60954857,0.014510443,3,30:54.3,,
2.50E-05,0.204820991,0.152041018,0.001109876,0.030045589,0.021624509,20.41040802,0.014504431,3,31:12.3,,
2.50E-05,0.212979212,0.156134248,0.001194617,0.030332252,0.025318101,20.54594421,0.014510345,3,31:30.4,,
2.50E-05,0.208672941,0.16952078,0.001534154,0.026110033,0.011507977,19.8181839,0.014501815,3,31:48.7,,
2.50E-05,0.207841128,0.164674938,0.001266765,0.030326102,0.011573324,19.82561493,0.014520692,3,32:06.7,,
2.50E-05,0.201867461,0.160047278,0.001578405,0.031030184,0.009211596,19.53861618,0.014506643,3,32:24.8,,
2.50E-05,0.211634219,0.167498901,0.001040411,0.033133607,0.009961291,19.83884048,0.014493217,3,32:42.9,,
2.50E-05,0.220476776,0.167633668,0.001053651,0.035520267,0.01626919,19.5598011,0.01450672,3,33:00.9,,
2.50E-05,0.216747627,0.163388163,0.001349307,0.03542956,0.016580593,19.820364,0.014515305,3,33:18.9,,
2.50E-05,0.216006994,0.168785825,0.001024268,0.035280339,0.010916567,19.82142067,0.014519079,3,33:36.9,,
2.50E-05,0.212100983,0.164957404,0.001302729,0.028885717,0.01695512,19.65605927,0.014533416,3,33:54.9,,
2.50E-05,0.207677841,0.156968415,0.001166606,0.036306571,0.013236237,19.7433815,0.014545411,3,34:13.1,,
2.50E-05,0.197158039,0.152404487,0.001244475,0.028298233,0.015210857,20.0906086,0.014517445,3,34:31.0,,
2.50E-05,0.202767283,0.163853317,0.001304705,0.02993986,0.007669399,19.56483841,0.014521329,3,34:49.1,,
2.50E-05,0.230631128,0.179334521,0.001101333,0.037525304,0.012669968,18.72362328,0.014515826,3,35:07.1,,
2.50E-05,0.199258387,0.150654286,0.001413684,0.034281719,0.012908702,20.78347778,0.014507232,3,35:25.2,,
2.50E-05,0.222839147,0.15605022,0.001250272,0.039842855,0.025695806,20.18035698,0.014524452,3,35:43.3,,
2.50E-05,0.213527992,0.166563094,0.001236227,0.035416063,0.010312595,18.92332649,0.014520443,3,36:01.4,,
2.50E-05,0.221285731,0.169717699,0.001021415,0.03598297,0.014563642,19.60116196,0.014521786,3,36:19.4,,
2.50E-05,0.217988461,0.161633492,0.001422838,0.03461577,0.020316368,20.1673851,0.01451015,3,36:37.5,,
2.50E-05,0.2170531,0.157067075,0.001097821,0.027478769,0.031409424,19.74692917,0.014500702,3,36:55.5,,
2.50E-05,0.198120371,0.153634936,0.001563812,0.03277671,0.010144904,20.76777649,0.014485313,3,37:13.6,,
2.50E-05,0.221658334,0.165819794,0.001399447,0.044293914,0.010145182,19.55655861,0.014486202,3,37:31.6,,
2.50E-05,0.229979485,0.175315827,0.001116765,0.036613639,0.01693324,19.29364395,0.014462447,3,37:49.7,,
2.50E-05,0.21034658,0.155447409,0.001163999,0.043002106,0.010733063,20.18588638,0.01448063,3,38:07.7,,
2.50E-05,0.206868351,0.156738818,0.001186518,0.033486854,0.015456161,20.1705265,0.014484787,3,38:25.8,,
2.50E-05,0.206415966,0.165745452,0.001133169,0.029421447,0.010115887,19.7617588,0.014475686,3,38:44.2,,
2.50E-05,0.204873711,0.164724335,0.001127334,0.026896579,0.012125464,19.74251175,0.014450941,3,39:02.4,,
2.50E-05,0.211696252,0.160707295,0.001515128,0.033162292,0.016311532,20.2915287,0.014463971,3,39:20.6,,
2.50E-05,0.209312066,0.155925736,0.001137299,0.030053115,0.022195926,20.35442734,0.014447841,3,39:38.7,,
2.50E-05,0.194483966,0.149922475,0.001226646,0.026464432,0.016870409,20.65676689,0.014428721,3,39:56.6,,
2.50E-05,0.242807761,0.155430928,0.001122778,0.036260296,0.049993772,20.25125504,0.014447607,3,40:14.8,,
2.50E-05,0.226480857,0.168057665,0.00128204,0.039780997,0.017360168,19.68793106,0.01443802,3,40:32.8,,
